uncertainty_case,scenario,alternative_id,alternative,mean_score,mean_rank,win_rate,top3_rate,trials
high_score_uncertainty,quick_local_coding,omni_agent,Omni Agent,2.827309513114288,15.220666666666666,0.0006666666666666666,0.0006666666666666666,1500
high_score_uncertainty,quick_local_coding,sandcastle,Sandcastle,3.557911932247438,12.056666666666667,0.0,0.004,1500
high_score_uncertainty,quick_local_coding,mini_swe_agent,mini-SWE-agent,3.5652949929260265,12.114666666666666,0.0,0.0013333333333333333,1500
high_score_uncertainty,quick_local_coding,swe_agent,SWE-agent,3.763909542945589,10.088,0.0,0.0006666666666666666,1500
high_score_uncertainty,quick_local_coding,omniagent,OmniAgent,2.5798197076631784,15.844,0.0,0.0,1500
high_score_uncertainty,quick_local_coding,anchor,Anchor,2.2254886226891686,16.538666666666668,0.0,0.0,1500
high_score_uncertainty,research_benchmarking,mini_swe_agent,mini-SWE-agent,4.192780396272349,3.675333333333333,0.27466666666666667,0.6006666666666667,1500
high_score_uncertainty,research_benchmarking,openhands_sdk,OpenHands Software Agent SDK,4.169251048223427,3.7933333333333334,0.18533333333333332,0.524,1500
high_score_uncertainty,research_benchmarking,swe_agent,SWE-agent,4.192727250132038,3.4186666666666667,0.18333333333333332,0.6166666666666667,1500
high_score_uncertainty,research_benchmarking,deep_agents,Deep Agents,3.9779378653594435,6.126666666666667,0.14133333333333334,0.32133333333333336,1500
high_score_uncertainty,research_benchmarking,aider,Aider,4.021367479826488,5.512,0.058,0.262,1500
high_score_uncertainty,research_benchmarking,open_swe,Open SWE,3.8075303912436733,7.8486666666666665,0.04933333333333333,0.16866666666666666,1500
high_score_uncertainty,research_benchmarking,omnigent,Omnigent,3.216096083172767,11.716666666666667,0.024,0.066,1500
high_score_uncertainty,research_benchmarking,openhands_agent_canvas,OpenHands Agent Canvas,3.4926632027902773,10.714,0.020666666666666667,0.056,1500
high_score_uncertainty,research_benchmarking,codex_cli,Codex CLI,3.8854605475076758,7.215333333333334,0.02,0.09733333333333333,1500
high_score_uncertainty,research_benchmarking,cline,Cline / Cline SDK,3.9035127705183963,6.986666666666666,0.018,0.11866666666666667,1500
high_score_uncertainty,research_benchmarking,opencode,OpenCode,3.8555743730287664,7.612,0.01,0.08,1500
high_score_uncertainty,research_benchmarking,flue,Flue,3.568827482320297,10.295333333333334,0.01,0.04666666666666667,1500
high_score_uncertainty,research_benchmarking,sandcastle,Sandcastle,3.300100549998843,12.18,0.0033333333333333335,0.014666666666666666,1500
high_score_uncertainty,research_benchmarking,goose,goose,3.682851942059172,9.618,0.0013333333333333333,0.018666666666666668,1500
high_score_uncertainty,research_benchmarking,omni_agent,Omni Agent,2.385072308451162,15.01,0.0006666666666666666,0.005333333333333333,1500
high_score_uncertainty,research_benchmarking,omniagent,OmniAgent,2.236552109028113,15.472666666666667,0.0,0.0026666666666666666,1500
high_score_uncertainty,research_benchmarking,anchor,Anchor,2.0884244229020967,15.804666666666666,0.0,0.0006666666666666666,1500
high_score_uncertainty,enterprise_control_plane,cline,Cline / Cline SDK,4.246854850532406,2.166,0.4093333333333333,0.8426666666666667,1500
high_score_uncertainty,enterprise_control_plane,openhands_sdk,OpenHands Software Agent SDK,4.191959200981042,2.7933333333333334,0.232,0.706,1500
high_score_uncertainty,enterprise_control_plane,deep_agents,Deep Agents,4.096916352467629,4.260666666666666,0.148,0.44333333333333336,1500
high_score_uncertainty,enterprise_control_plane,openhands_agent_canvas,OpenHands Agent Canvas,3.959312182873393,6.199333333333334,0.066,0.22,1500
high_score_uncertainty,enterprise_control_plane,open_swe,Open SWE,3.96693828766018,6.115333333333333,0.04666666666666667,0.20066666666666666,1500
high_score_uncertainty,enterprise_control_plane,omnigent,Omnigent,3.7525922725614116,8.88,0.03866666666666667,0.10133333333333333,1500
high_score_uncertainty,enterprise_control_plane,codex_cli,Codex CLI,4.061746142947186,4.618,0.034,0.302,1500
high_score_uncertainty,enterprise_control_plane,flue,Flue,3.902102344504287,7.032666666666667,0.023333333333333334,0.128,1500
high_score_uncertainty,enterprise_control_plane,opencode,OpenCode,3.9001112763411094,7.152666666666667,0.002,0.04066666666666666,1500
high_score_uncertainty,enterprise_control_plane,goose,goose,3.8068165692617737,8.530666666666667,0.0,0.009333333333333334,1500
high_score_uncertainty,enterprise_control_plane,sandcastle,Sandcastle,3.5430219910174072,11.514666666666667,0.0,0.0033333333333333335,1500
high_score_uncertainty,enterprise_control_plane,swe_agent,SWE-agent,3.6668063429551614,10.462666666666667,0.0,0.002,1500
high_score_uncertainty,enterprise_control_plane,omni_agent,Omni Agent,2.95012826345756,14.556666666666667,0.0,0.0006666666666666666,1500
high_score_uncertainty,enterprise_control_plane,aider,Aider,3.517303833414268,12.100666666666667,0.0,0.0,1500
high_score_uncertainty,enterprise_control_plane,mini_swe_agent,mini-SWE-agent,3.214579760898753,13.937333333333333,0.0,0.0,1500
high_score_uncertainty,enterprise_control_plane,omniagent,OmniAgent,2.4523876887492633,15.884666666666666,0.0,0.0,1500
high_score_uncertainty,enterprise_control_plane,anchor,Anchor,1.9132631338773145,16.794666666666668,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,cline,Cline / Cline SDK,4.227318909293062,2.525333333333333,0.30333333333333334,0.784,1500
volatile_weights,custom_orchestrator_platform,openhands_sdk,OpenHands Software Agent SDK,4.231151086789083,2.4086666666666665,0.296,0.8126666666666666,1500
volatile_weights,custom_orchestrator_platform,deep_agents,Deep Agents,4.176418024277181,3.43,0.21066666666666667,0.578,1500
volatile_weights,custom_orchestrator_platform,open_swe,Open SWE,4.0597562757136645,5.346,0.06533333333333333,0.23866666666666667,1500
volatile_weights,custom_orchestrator_platform,openhands_agent_canvas,OpenHands Agent Canvas,4.027668744602703,5.908666666666667,0.048,0.19,1500
volatile_weights,custom_orchestrator_platform,omnigent,Omnigent,3.916806095011705,7.55,0.04133333333333333,0.13066666666666665,1500
volatile_weights,custom_orchestrator_platform,flue,Flue,3.991253315054161,6.525333333333333,0.017333333333333333,0.08666666666666667,1500
volatile_weights,custom_orchestrator_platform,codex_cli,Codex CLI,4.037092970435891,5.736,0.016666666666666666,0.162,1500
volatile_weights,custom_orchestrator_platform,opencode,OpenCode,3.9212914025575594,7.64,0.0013333333333333333,0.015333333333333332,1500
volatile_weights,custom_orchestrator_platform,goose,goose,3.8221259640611365,9.169333333333332,0.0,0.002,1500
volatile_weights,custom_orchestrator_platform,swe_agent,SWE-agent,3.7030750574952913,10.678666666666667,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,sandcastle,Sandcastle,3.5775428449369424,12.018,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,aider,Aider,3.5271546071125317,12.566,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,mini_swe_agent,mini-SWE-agent,3.3398082061794048,13.822666666666667,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,omni_agent,Omni Agent,3.001792608092379,14.801333333333334,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,omniagent,OmniAgent,2.4857801535245576,15.952666666666667,0.0,0.0,1500
volatile_weights,custom_orchestrator_platform,anchor,Anchor,1.8447298492686448,16.921333333333333,0.0,0.0,1500
volatile_weights,secure_autonomous_prs,codex_cli,Codex CLI,4.209418668596866,2.76,0.26866666666666666,0.704,1500
volatile_weights,secure_autonomous_prs,cline,Cline / Cline SDK,4.1903388588628525,3.029333333333333,0.21933333333333332,0.6333333333333333,1500
volatile_weights,secure_autonomous_prs,openhands_sdk,OpenHands Software Agent SDK,4.196761988898063,2.9093333333333335,0.204,0.67,1500
volatile_weights,secure_autonomous_prs,open_swe,Open SWE,4.101889162179565,4.530666666666667,0.12066666666666667,0.33466666666666667,1500
volatile_weights,secure_autonomous_prs,deep_agents,Deep Agents,4.097531727058358,4.567333333333333,0.102,0.3273333333333333,1500
volatile_weights,secure_autonomous_prs,omnigent,Omnigent,3.8861101544113614,7.78,0.043333333333333335,0.12733333333333333,1500
volatile_weights,secure_autonomous_prs,openhands_agent_canvas,OpenHands Agent Canvas,3.993681561561936,6.2,0.035333333333333335,0.15466666666666667,1500
volatile_weights,secure_autonomous_prs,flue,Flue,3.9111750435418506,7.511333333333333,0.006666666666666667,0.04533333333333334,1500
volatile_weights,secure_autonomous_prs,swe_agent,SWE-agent,3.7483185844762312,9.976666666666667,0.0,0.0013333333333333333,1500
volatile_weights,secure_autonomous_prs,opencode,OpenCode,3.834973287885935,8.640666666666666,0.0,0.0006666666666666666,1500
volatile_weights,secure_autonomous_prs,goose,goose,3.7777899204482224,9.565333333333333,0.0,0.0006666666666666666,1500
volatile_weights,secure_autonomous_prs,sandcastle,Sandcastle,3.6467625638245122,11.209333333333333,0.0,0.0006666666666666666,1500
volatile_weights,secure_autonomous_prs,aider,Aider,3.5015523124169383,12.739333333333333,0.0,0.0,1500
volatile_weights,secure_autonomous_prs,mini_swe_agent,mini-SWE-agent,3.2979681044134415,13.974666666666666,0.0,0.0,1500
volatile_weights,secure_autonomous_prs,omni_agent,Omni Agent,3.017938769297212,14.676666666666666,0.0,0.0,1500
volatile_weights,secure_autonomous_prs,omniagent,OmniAgent,2.3212059104441494,16.08,0.0,0.0,1500
volatile_weights,secure_autonomous_prs,anchor,Anchor,1.8665970105154017,16.849333333333334,0.0,0.0,1500
volatile_weights,quick_local_coding,cline,Cline / Cline SDK,4.35101004349066,1.3346666666666667,0.7513333333333333,0.9813333333333333,1500
volatile_weights,quick_local_coding,openhands_sdk,OpenHands Software Agent SDK,4.224253768024406,2.706,0.142,0.7746666666666666,1500
volatile_weights,quick_local_coding,deep_agents,Deep Agents,4.069309611381279,5.441333333333334,0.03666666666666667,0.264,1500
volatile_weights,quick_local_coding,openhands_agent_canvas,OpenHands Agent Canvas,3.988808155551076,6.962666666666666,0.023333333333333334,0.14466666666666667,1500
volatile_weights,quick_local_coding,codex_cli,Codex CLI,4.084328397182724,5.121333333333333,0.022,0.3,1500
volatile_weights,quick_local_coding,opencode,OpenCode,4.122189391038607,4.349333333333333,0.015333333333333332,0.342,1500
volatile_weights,quick_local_coding,omnigent,Omnigent,3.7591610471872925,10.223333333333333,0.006666666666666667,0.050666666666666665,1500
volatile_weights,quick_local_coding,goose,goose,4.0242803947953885,6.252,0.0013333333333333333,0.08,1500
volatile_weights,quick_local_coding,flue,Flue,3.841128073871015,9.449333333333334,0.0013333333333333333,0.014666666666666666,1500
volatile_weights,quick_local_coding,aider,Aider,3.941507721593025,7.881333333333333,0.0,0.027333333333333334,1500
volatile_weights,quick_local_coding,open_swe,Open SWE,3.8403106779231293,9.421333333333333,0.0,0.02,1500
volatile_weights,quick_local_coding,mini_swe_agent,mini-SWE-agent,3.6025332006780593,12.543333333333333,0.0,0.0006666666666666666,1500
volatile_weights,quick_local_coding,swe_agent,SWE-agent,3.775526785304126,10.678666666666667,0.0,0.0,1500
volatile_weights,quick_local_coding,sandcastle,Sandcastle,3.5865045183074233,12.715333333333334,0.0,0.0,1500
volatile_weights,quick_local_coding,omni_agent,Omni Agent,2.8820014309061177,15.288666666666666,0.0,0.0,1500
volatile_weights,quick_local_coding,omniagent,OmniAgent,2.5949229881803855,15.888,0.0,0.0,1500
volatile_weights,quick_local_coding,anchor,Anchor,2.1802931977772357,16.743333333333332,0.0,0.0,1500
volatile_weights,research_benchmarking,mini_swe_agent,mini-SWE-agent,4.261976893161807,2.632,0.412,0.762,1500
volatile_weights,research_benchmarking,swe_agent,SWE-agent,4.215577999150794,2.994666666666667,0.23066666666666666,0.6893333333333334,1500
volatile_weights,research_benchmarking,openhands_sdk,OpenHands Software Agent SDK,4.182244946747478,3.1886666666666668,0.16933333333333334,0.62,1500
volatile_weights,research_benchmarking,deep_agents,Deep Agents,4.018999341424869,5.538,0.09666666666666666,0.30533333333333335,1500
volatile_weights,research_benchmarking,aider,Aider,4.035888069986978,5.107333333333333,0.036,0.25133333333333335,1500
volatile_weights,research_benchmarking,open_swe,Open SWE,3.8422402172031513,7.89,0.020666666666666667,0.112,1500
volatile_weights,research_benchmarking,cline,Cline / Cline SDK,3.924185654786198,6.686,0.012,0.098,1500
volatile_weights,research_benchmarking,omnigent,Omnigent,3.3201476341586345,12.073333333333334,0.01,0.03666666666666667,1500
volatile_weights,research_benchmarking,codex_cli,Codex CLI,3.8958485570626884,7.198,0.005333333333333333,0.06066666666666667,1500
volatile_weights,research_benchmarking,opencode,OpenCode,3.873238211631199,7.539333333333333,0.004666666666666667,0.04133333333333333,1500
volatile_weights,research_benchmarking,openhands_agent_canvas,OpenHands Agent Canvas,3.535760536092701,11.144,0.0026666666666666666,0.012666666666666666,1500
volatile_weights,research_benchmarking,goose,goose,3.700784484996562,9.894666666666666,0.0,0.004666666666666667,1500
volatile_weights,research_benchmarking,flue,Flue,3.5982353771973923,10.733333333333333,0.0,0.004666666666666667,1500
volatile_weights,research_benchmarking,sandcastle,Sandcastle,3.3192840357980433,12.793333333333333,0.0,0.0006666666666666666,1500
volatile_weights,research_benchmarking,omni_agent,Omni Agent,2.376059455654067,15.458,0.0,0.0006666666666666666,1500
volatile_weights,research_benchmarking,omniagent,OmniAgent,2.197664119824736,15.89,0.0,0.0,1500
volatile_weights,research_benchmarking,anchor,Anchor,2.0121535035763274,16.239333333333335,0.0,0.0,1500
volatile_weights,enterprise_control_plane,cline,Cline / Cline SDK,4.268253918412155,1.9686666666666666,0.47,0.888,1500
volatile_weights,enterprise_control_plane,openhands_sdk,OpenHands Software Agent SDK,4.2055935293599855,2.7693333333333334,0.18666666666666668,0.7293333333333333,1500
volatile_weights,enterprise_control_plane,deep_agents,Deep Agents,4.153635029604214,3.743333333333333,0.164,0.5166666666666667,1500
volatile_weights,enterprise_control_plane,openhands_agent_canvas,OpenHands Agent Canvas,4.026727393239803,5.737333333333333,0.05,0.202,1500
volatile_weights,enterprise_control_plane,open_swe,Open SWE,4.0291060293403325,5.751333333333333,0.04733333333333333,0.17733333333333334,1500
volatile_weights,enterprise_control_plane,omnigent,Omnigent,3.9073328785944366,7.536,0.04066666666666666,0.13733333333333334,1500
volatile_weights,enterprise_control_plane,codex_cli,Codex CLI,4.081017887583133,4.862666666666667,0.03333333333333333,0.262,1500
volatile_weights,enterprise_control_plane,flue,Flue,3.9428162302046657,7.1066666666666665,0.008,0.06866666666666667,1500
volatile_weights,enterprise_control_plane,opencode,OpenCode,3.9117446141963996,7.6066666666666665,0.0,0.017333333333333333,1500
volatile_weights,enterprise_control_plane,goose,goose,3.818297481420346,9.062666666666667,0.0,0.0013333333333333333,1500
volatile_weights,enterprise_control_plane,swe_agent,SWE-agent,3.675939647323267,10.928666666666667,0.0,0.0,1500
volatile_weights,enterprise_control_plane,sandcastle,Sandcastle,3.57009420386001,11.939333333333334,0.0,0.0,1500
volatile_weights,enterprise_control_plane,aider,Aider,3.531784503522547,12.324,0.0,0.0,1500
volatile_weights,enterprise_control_plane,mini_swe_agent,mini-SWE-agent,3.24070669647933,14.13,0.0,0.0,1500
volatile_weights,enterprise_control_plane,omni_agent,Omni Agent,3.018776743869245,14.654666666666667,0.0,0.0,1500
volatile_weights,enterprise_control_plane,omniagent,OmniAgent,2.4418060483474275,15.963333333333333,0.0,0.0,1500
volatile_weights,enterprise_control_plane,anchor,Anchor,1.826770038534736,16.915333333333333,0.0,0.0,1500
high_all_uncertainty,custom_orchestrator_platform,openhands_sdk,OpenHands Software Agent SDK,4.217082892238574,2.606,0.2926666666666667,0.7553333333333333,1500
high_all_uncertainty,custom_orchestrator_platform,cline,Cline / Cline SDK,4.20378558815544,2.762,0.2806666666666667,0.7193333333333334,1500
high_all_uncertainty,custom_orchestrator_platform,deep_agents,Deep Agents,4.114614990992076,4.17,0.17,0.478,1500
high_all_uncertainty,custom_orchestrator_platform,open_swe,Open SWE,3.9988510886622772,5.792666666666666,0.076,0.25533333333333336,1500
high_all_uncertainty,custom_orchestrator_platform,openhands_agent_canvas,OpenHands Agent Canvas,3.9593164949972923,6.386666666666667,0.058666666666666666,0.22133333333333333,1500
high_all_uncertainty,custom_orchestrator_platform,omnigent,Omnigent,3.764044988166934,8.788,0.04066666666666666,0.12266666666666666,1500
high_all_uncertainty,custom_orchestrator_platform,codex_cli,Codex CLI,4.018971419643474,5.433333333333334,0.038,0.22,1500
high_all_uncertainty,custom_orchestrator_platform,flue,Flue,3.947226304125023,6.551333333333333,0.037333333333333336,0.16333333333333333,1500
high_all_uncertainty,custom_orchestrator_platform,opencode,OpenCode,3.9085001417435237,7.1513333333333335,0.004666666666666667,0.04466666666666667,1500
high_all_uncertainty,custom_orchestrator_platform,goose,goose,3.8068337206969027,8.644666666666666,0.0006666666666666666,0.008666666666666666,1500
high_all_uncertainty,custom_orchestrator_platform,sandcastle,Sandcastle,3.544194959321895,11.574666666666667,0.0006666666666666666,0.005333333333333333,1500
high_all_uncertainty,custom_orchestrator_platform,swe_agent,SWE-agent,3.6913951335801176,10.170666666666667,0.0,0.004666666666666667,1500
high_all_uncertainty,custom_orchestrator_platform,omni_agent,Omni Agent,2.9232377746145515,14.686,0.0,0.0013333333333333333,1500
high_all_uncertainty,custom_orchestrator_platform,aider,Aider,3.5141826539684327,12.171333333333333,0.0,0.0,1500
high_all_uncertainty,custom_orchestrator_platform,mini_swe_agent,mini-SWE-agent,3.30980035177779,13.498666666666667,0.0,0.0,1500
high_all_uncertainty,custom_orchestrator_platform,omniagent,OmniAgent,2.48668276405664,15.848666666666666,0.0,0.0,1500
high_all_uncertainty,custom_orchestrator_platform,anchor,Anchor,1.9416795431140226,16.764,0.0,0.0,1500
high_all_uncertainty,secure_autonomous_prs,codex_cli,Codex CLI,4.186890560115465,2.9953333333333334,0.23333333333333334,0.662,1500
high_all_uncertainty,secure_autonomous_prs,openhands_sdk,OpenHands Software Agent SDK,4.184795222211412,3.0326666666666666,0.22666666666666666,0.6406666666666667,1500
high_all_uncertainty,secure_autonomous_prs,cline,Cline / Cline SDK,4.167961546170246,3.2346666666666666,0.19866666666666666,0.6026666666666667,1500
high_all_uncertainty,secure_autonomous_prs,deep_agents,Deep Agents,4.050486305271752,5.010666666666666,0.11266666666666666,0.33466666666666667,1500
high_all_uncertainty,secure_autonomous_prs,open_swe,Open SWE,4.03552775381616,5.202,0.10733333333333334,0.31533333333333335,1500
high_all_uncertainty,secure_autonomous_prs,openhands_agent_canvas,OpenHands Agent Canvas,3.9329774432419464,6.584666666666666,0.059333333333333335,0.20066666666666666,1500
high_all_uncertainty,secure_autonomous_prs,omnigent,Omnigent,3.728575869591416,9.05,0.04066666666666666,0.118,1500
high_all_uncertainty,secure_autonomous_prs,flue,Flue,3.8679796526991375,7.5633333333333335,0.019333333333333334,0.096,1500
high_all_uncertainty,secure_autonomous_prs,sandcastle,Sandcastle,3.6127211815274634,10.702,0.0006666666666666666,0.008,1500
high_all_uncertainty,secure_autonomous_prs,goose,goose,3.7692340896470213,8.956,0.0006666666666666666,0.005333333333333333,1500
high_all_uncertainty,secure_autonomous_prs,omni_agent,Omni Agent,2.9456435344790077,14.504666666666667,0.0006666666666666666,0.0006666666666666666,1500
high_all_uncertainty,secure_autonomous_prs,opencode,OpenCode,3.8248585715652292,8.157333333333334,0.0,0.010666666666666666,1500
high_all_uncertainty,secure_autonomous_prs,swe_agent,SWE-agent,3.739101247058946,9.392666666666667,0.0,0.004666666666666667,1500
high_all_uncertainty,secure_autonomous_prs,omniagent,OmniAgent,2.352209177647545,16.003333333333334,0.0,0.0006666666666666666,1500
high_all_uncertainty,secure_autonomous_prs,aider,Aider,3.488910150001138,12.282666666666668,0.0,0.0,1500
high_all_uncertainty,secure_autonomous_prs,mini_swe_agent,mini-SWE-agent,3.268568671089512,13.638,0.0,0.0,1500
high_all_uncertainty,secure_autonomous_prs,anchor,Anchor,1.9555416899413245,16.69,0.0,0.0,1500
high_all_uncertainty,quick_local_coding,cline,Cline / Cline SDK,4.323414872241717,1.7933333333333332,0.562,0.9133333333333333,1500
high_all_uncertainty,quick_local_coding,openhands_sdk,OpenHands Software Agent SDK,4.211902029025563,3.0633333333333335,0.20466666666666666,0.6713333333333333,1500
high_all_uncertainty,quick_local_coding,deep_agents,Deep Agents,4.015806756452519,6.106,0.064,0.24466666666666667,1500
high_all_uncertainty,quick_local_coding,openhands_agent_canvas,OpenHands Agent Canvas,3.9219974938369737,7.532,0.04666666666666667,0.15866666666666668,1500
high_all_uncertainty,quick_local_coding,opencode,OpenCode,4.105075645351126,4.609333333333334,0.03933333333333333,0.3373333333333333,1500
high_all_uncertainty,quick_local_coding,codex_cli,Codex CLI,4.067466921280642,5.19,0.03666666666666667,0.30266666666666664,1500
high_all_uncertainty,quick_local_coding,omnigent,Omnigent,3.616043841003102,10.820666666666666,0.019333333333333334,0.06066666666666667,1500
high_all_uncertainty,quick_local_coding,goose,goose,4.011791559556286,6.104,0.014666666666666666,0.148,1500
high_all_uncertainty,quick_local_coding,flue,Flue,3.8003943292604294,9.259333333333334,0.005333333333333333,0.05533333333333333,1500
high_all_uncertainty,quick_local_coding,open_swe,Open SWE,3.7917527462841547,9.371333333333334,0.005333333333333333,0.05,1500
high_all_uncertainty,quick_local_coding,aider,Aider,3.9182047743716177,7.718,0.0013333333333333333,0.048,1500
high_all_uncertainty,quick_local_coding,omni_agent,Omni Agent,2.830563572974242,15.161333333333333,0.0006666666666666666,0.0006666666666666666,1500
high_all_uncertainty,quick_local_coding,sandcastle,Sandcastle,3.558360739554842,11.956666666666667,0.0,0.006,1500
high_all_uncertainty,quick_local_coding,mini_swe_agent,mini-SWE-agent,3.562003731942619,12.010666666666667,0.0,0.002,1500
high_all_uncertainty,quick_local_coding,swe_agent,SWE-agent,3.7635855500187185,9.976,0.0,0.0013333333333333333,1500
high_all_uncertainty,quick_local_coding,omniagent,OmniAgent,2.580939798226617,15.818,0.0,0.0,1500
high_all_uncertainty,quick_local_coding,anchor,Anchor,2.2234094152687147,16.51,0.0,0.0,1500
high_all_uncertainty,research_benchmarking,mini_swe_agent,mini-SWE-agent,4.182512680343512,3.9006666666666665,0.256,0.5666666666666667,1500
high_all_uncertainty,research_benchmarking,openhands_sdk,OpenHands Software Agent SDK,4.170909720432098,3.796666666666667,0.18666666666666668,0.526,1500
high_all_uncertainty,research_benchmarking,swe_agent,SWE-agent,4.185409040805062,3.648,0.18066666666666667,0.5846666666666667,1500
high_all_uncertainty,research_benchmarking,deep_agents,Deep Agents,3.9807582203804723,6.1353333333333335,0.146,0.316,1500
high_all_uncertainty,research_benchmarking,aider,Aider,4.018290237117676,5.573333333333333,0.056666666666666664,0.252,1500
high_all_uncertainty,research_benchmarking,open_swe,Open SWE,3.806291674992345,7.926,0.05,0.17466666666666666,1500
high_all_uncertainty,research_benchmarking,omnigent,Omnigent,3.2227211076457896,11.732666666666667,0.024666666666666667,0.06666666666666667,1500
high_all_uncertainty,research_benchmarking,cline,Cline / Cline SDK,3.9112072518034577,6.84,0.023333333333333334,0.14666666666666667,1500
high_all_uncertainty,research_benchmarking,codex_cli,Codex CLI,3.889909599096434,7.144,0.02266666666666667,0.11666666666666667,1500
high_all_uncertainty,research_benchmarking,openhands_agent_canvas,OpenHands Agent Canvas,3.5033544188439056,10.640666666666666,0.021333333333333333,0.059333333333333335,1500
high_all_uncertainty,research_benchmarking,opencode,OpenCode,3.8607177753933755,7.561333333333334,0.014666666666666666,0.08933333333333333,1500
high_all_uncertainty,research_benchmarking,flue,Flue,3.5748205894456175,10.220666666666666,0.010666666666666666,0.051333333333333335,1500
high_all_uncertainty,research_benchmarking,sandcastle,Sandcastle,3.305492500255294,12.16,0.0033333333333333335,0.014666666666666666,1500
high_all_uncertainty,research_benchmarking,goose,goose,3.690471362394071,9.5,0.002,0.025333333333333333,1500
high_all_uncertainty,research_benchmarking,omni_agent,Omni Agent,2.3940769114067337,14.983333333333333,0.0006666666666666666,0.005333333333333333,1500
high_all_uncertainty,research_benchmarking,anchor,Anchor,2.0929080534075672,15.769333333333334,0.0006666666666666666,0.0013333333333333333,1500
high_all_uncertainty,research_benchmarking,omniagent,OmniAgent,2.2393855386468275,15.468,0.0,0.0033333333333333335,1500
high_all_uncertainty,enterprise_control_plane,cline,Cline / Cline SDK,4.245773960973797,2.322,0.3873333333333333,0.804,1500
high_all_uncertainty,enterprise_control_plane,openhands_sdk,OpenHands Software Agent SDK,4.191186691854257,2.926,0.21266666666666667,0.6813333333333333,1500
high_all_uncertainty,enterprise_control_plane,deep_agents,Deep Agents,4.0966971649061685,4.3566666666666665,0.154,0.436,1500
high_all_uncertainty,enterprise_control_plane,openhands_agent_canvas,OpenHands Agent Canvas,3.9584409555018643,6.280666666666667,0.06933333333333333,0.22,1500
high_all_uncertainty,enterprise_control_plane,open_swe,Open SWE,3.9667861608003228,6.147333333333333,0.05466666666666667,0.20666666666666667,1500
high_all_uncertainty,enterprise_control_plane,codex_cli,Codex CLI,4.062110001873165,4.720666666666666,0.052,0.3313333333333333,1500
high_all_uncertainty,enterprise_control_plane,omnigent,Omnigent,3.7536860702702683,8.798666666666668,0.038,0.116,1500
high_all_uncertainty,enterprise_control_plane,flue,Flue,3.9015491456734375,7.031333333333333,0.027333333333333334,0.13333333333333333,1500
high_all_uncertainty,enterprise_control_plane,opencode,OpenCode,3.899382440641968,7.165333333333334,0.004,0.050666666666666665,1500
high_all_uncertainty,enterprise_control_plane,goose,goose,3.805749236294327,8.491333333333333,0.0006666666666666666,0.014,1500
high_all_uncertainty,enterprise_control_plane,sandcastle,Sandcastle,3.5434879920855007,11.428666666666667,0.0,0.0033333333333333335,1500
high_all_uncertainty,enterprise_control_plane,swe_agent,SWE-agent,3.666288968181432,10.372,0.0,0.0013333333333333333,1500
high_all_uncertainty,enterprise_control_plane,omni_agent,Omni Agent,2.948842042025588,14.470666666666666,0.0,0.0013333333333333333,1500
high_all_uncertainty,enterprise_control_plane,aider,Aider,3.5168395643482313,11.973333333333333,0.0,0.0006666666666666666,1500
high_all_uncertainty,enterprise_control_plane,mini_swe_agent,mini-SWE-agent,3.213475672144072,13.879333333333333,0.0,0.0,1500
high_all_uncertainty,enterprise_control_plane,omniagent,OmniAgent,2.452252861476781,15.866,0.0,0.0,1500
high_all_uncertainty,enterprise_control_plane,anchor,Anchor,1.910163843110322,16.77,0.0,0.0,1500
